Time [s],Channel 6
10.350920000,0
10.350962000,1
10.350980000,0
10.351022000,1
10.351040000,0
10.351082000,1
10.351100000,0
10.351142000,1
10.351160000,0
10.351202000,1
10.351220000,0
10.351262000,1
10.351280000,0
10.351322000,1
10.351340000,0
10.351382000,1
10.351400000,0
10.351442000,1
10.351460000,0
10.351502000,1
10.351520000,0
10.351562000,1
10.351580000,0
10.351622000,1
10.351640000,0
10.351682000,1
10.351700000,0
10.351742000,1
10.351760000,0
10.351802000,1
10.351820000,0
10.351862000,1
10.351880000,0
10.351922000,1
10.351940000,0
10.351982000,1
10.352000000,0
10.352042000,1
10.352060000,0
10.352102000,1
10.352120000,0
10.352162000,1
10.352180000,0
10.352222000,1
10.352240000,0
10.352282000,1
10.352300000,0
10.352342000,1
10.352360000,0
10.352402000,1
10.352420000,0
10.352462000,1
10.352480000,0
10.352522000,1
10.352540000,0
10.352582000,1
10.352600000,0
10.352642000,1
10.352660000,0
10.352702000,1
10.352720000,0
10.352762000,1
10.352780000,0
10.352822000,1
10.352840000,0
10.352882000,1
10.352900000,0
10.352942000,1
10.352960000,0
10.353002000,1
10.353020000,0
10.353062000,1
10.353080000,0
10.353124000,1
10.353142000,0
10.353184000,1
10.353202000,0
10.353244000,1
10.353260000,0
10.353302000,1
10.353320000,0
10.353364000,1
10.353380000,0
10.353424000,1
10.353440000,0
10.353484000,1
10.353500000,0
10.353544000,1
10.353560000,0
10.353604000,1
10.353620000,0
10.353664000,1
10.353680000,0
10.353724000,1
10.353740000,0
10.353784000,1
10.353800000,0
10.353844000,1
10.353860000,0
10.353904000,1
10.353920000,0
10.353964000,1
10.353982000,0
10.354024000,1
10.354042000,0
10.354084000,1
10.354102000,0
10.354144000,1
10.354162000,0
10.354204000,1
10.354222000,0
10.354264000,1
10.354282000,0
10.354324000,1
10.354342000,0
10.354384000,1
10.354402000,0
10.354444000,1
10.354462000,0
10.354504000,1
10.354522000,0
10.354564000,1
10.354582000,0
10.354624000,1
10.354642000,0
10.354684000,1
10.354702000,0
10.354744000,1
10.354762000,0
10.354804000,1
10.354822000,0
10.354864000,1
10.354882000,0
10.354924000,1
10.354942000,0
10.354984000,1
10.355002000,0
10.355044000,1
10.355062000,0
10.355104000,1
10.355122000,0
10.355164000,1
10.355182000,0
10.355224000,1
10.355242000,0
10.355284000,1
10.355302000,0
10.355344000,1
10.355362000,0
10.355404000,1
10.355422000,0
10.355464000,1
10.355482000,0
10.355524000,1
10.355542000,0
10.355584000,1
10.355602000,0
10.355644000,1
10.355662000,0
10.355704000,1
10.355722000,0
10.355766000,1
10.355782000,0
10.355824000,1
10.355842000,0
10.355884000,1
10.355902000,0
10.355944000,1
10.355962000,0
10.356004000,1
10.356022000,0
10.356064000,1
10.356082000,0
10.356124000,1
10.356142000,0
10.356184000,1
10.356202000,0
10.356244000,1
10.356262000,0
10.356306000,1
10.356324000,0
10.356366000,1
10.356382000,0
10.356424000,1
10.356442000,0
10.356484000,1
10.356502000,0
10.356544000,1
10.356562000,0
10.356604000,1
10.356622000,0
10.356664000,1
10.356682000,0
10.356724000,1
10.356742000,0
10.356790000,1
10.356808000,0
10.356844000,1
10.356862000,0
10.356904000,1
10.356922000,0
10.356964000,1
10.356982000,0
10.357024000,1
10.357042000,0
10.357084000,1
10.357102000,0
10.357144000,1
10.357162000,0
10.357206000,1
10.357222000,0
10.357266000,1
10.357282000,0
10.357326000,1
10.357342000,0
10.357386000,1
10.357402000,0
10.357446000,1
10.357462000,0
10.357506000,1
10.357522000,0
10.357566000,1
10.357582000,0
10.357626000,1
10.357642000,0
10.357686000,1
10.357704000,0
10.357746000,1
10.357764000,0
10.357806000,1
10.357824000,0
10.357866000,1
10.357884000,0
10.357926000,1
10.357944000,0
10.357986000,1
10.358004000,0
10.358046000,1
10.358064000,0
10.358106000,1
10.358124000,0
10.358166000,1
10.358184000,0
10.358226000,1
10.358244000,0
10.358286000,1
10.358304000,0
10.358346000,1
10.358364000,0
10.358406000,1
10.358424000,0
10.358466000,1
10.358484000,0
10.358526000,1
10.358544000,0
10.358586000,1
10.358604000,0
10.358646000,1
10.358664000,0
10.358706000,1
10.358724000,0
10.358766000,1
10.358784000,0
10.358826000,1
10.358844000,0
10.358886000,1
10.358904000,0
10.358946000,1
10.358964000,0
10.359006000,1
10.359024000,0
10.359066000,1
10.359084000,0
10.359126000,1
10.359144000,0
10.359186000,1
10.359204000,0
10.359246000,1
10.359264000,0
10.359306000,1
10.359324000,0
10.359366000,1
10.359384000,0
10.359426000,1
10.359444000,0
10.359486000,1
10.359504000,0
10.359546000,1
10.359564000,0
10.359606000,1
10.359624000,0
10.359666000,1
10.359684000,0
10.359726000,1
10.359744000,0
10.359786000,1
10.359804000,0
10.359846000,1
10.359864000,0
10.359906000,1
10.359924000,0
10.359966000,1
10.359984000,0
10.360026000,1
10.360044000,0
10.360086000,1
10.360104000,0
10.360146000,1
10.360164000,0
10.360206000,1
10.360224000,0
10.360266000,1
10.360284000,0
10.360326000,1
10.360344000,0
10.360386000,1
10.360404000,0
10.360446000,1
10.360464000,0
10.360506000,1
10.360524000,0
10.360566000,1
10.360584000,0
10.360626000,1
10.360644000,0
10.360686000,1
10.360704000,0
10.360746000,1
10.360764000,0
10.360806000,1
10.360824000,0
10.360868000,1
10.360884000,0
10.360926000,1
10.360944000,0
10.360988000,1
10.361004000,0
10.361048000,1
10.361064000,0
10.361108000,1
10.361124000,0
10.361168000,1
10.361184000,0
10.361228000,1
10.361246000,0
10.361288000,1
10.361306000,0
10.361348000,1
10.361366000,0
10.361408000,1
10.361424000,0
10.361468000,1
10.361486000,0
10.361528000,1
10.361546000,0
10.361588000,1
10.361606000,0
10.361648000,1
10.361666000,0
10.361708000,1
10.361726000,0
10.361768000,1
10.361786000,0
10.361828000,1
10.361846000,0
10.361888000,1
10.361906000,0
10.361948000,1
10.361966000,0
10.362008000,1
10.362026000,0
10.362068000,1
10.362086000,0
10.362128000,1
10.362146000,0
10.362188000,1
10.362206000,0
10.362248000,1
10.362266000,0
10.362308000,1
10.362326000,0
10.362368000,1
10.362386000,0
10.362428000,1
10.362446000,0
10.362488000,1
10.362506000,0
10.362548000,1
10.362566000,0
10.362608000,1
10.362626000,0
10.362668000,1
10.362686000,0
10.362728000,1
10.362746000,0
10.362788000,1
10.362806000,0
10.362848000,1
10.362866000,0
10.362908000,1
10.362926000,0
10.362968000,1
10.362986000,0
10.363028000,1
10.363046000,0
10.363088000,1
10.363106000,0
10.363148000,1
10.363166000,0
10.363208000,1
10.363226000,0
10.363268000,1
10.363286000,0
10.363328000,1
10.363346000,0
10.363388000,1
10.363406000,0
10.363448000,1
10.363466000,0
10.363508000,1
10.363526000,0
10.363568000,1
10.363586000,0
10.363628000,1
10.363646000,0
10.363688000,1
10.363706000,0
10.363748000,1
10.363766000,0
10.363808000,1
10.363826000,0
10.363868000,1
10.363886000,0
10.363928000,1
10.363946000,0
10.363988000,1
10.364006000,0
10.364048000,1
10.364066000,0
10.364108000,1
10.364126000,0
10.364168000,1
10.364186000,0
10.364228000,1
10.364246000,0
10.364288000,1
10.364306000,0
10.364348000,1
10.364366000,0
10.364410000,1
10.364428000,0
10.364470000,1
10.364486000,0
10.364530000,1
10.364546000,0
10.364588000,1
10.364606000,0
10.364648000,1
10.364666000,0
10.364710000,1
10.364726000,0
10.364770000,1
10.364786000,0
10.364830000,1
10.364846000,0
10.364890000,1
10.364906000,0
10.364950000,1
10.364966000,0
10.365010000,1
10.365026000,0
10.365070000,1
10.365086000,0
10.365130000,1
10.365146000,0
10.365190000,1
10.365206000,0
10.365250000,1
10.365266000,0
10.365310000,1
10.365328000,0
10.365370000,1
10.365386000,0
10.365430000,1
10.365448000,0
10.365490000,1
10.365508000,0
10.365550000,1
10.365568000,0
10.365610000,1
10.365628000,0
10.365670000,1
10.365688000,0
10.365730000,1
10.365748000,0
10.365790000,1
10.365808000,0
10.365850000,1
10.365868000,0
10.365910000,1
10.365928000,0
10.365970000,1
10.365988000,0
10.366030000,1
10.366048000,0
10.366090000,1
10.366108000,0
10.366150000,1
10.366168000,0
10.366210000,1
10.366228000,0
10.366270000,1
10.366288000,0
10.366330000,1
10.366348000,0
10.366390000,1
10.366408000,0
10.366450000,1
10.366468000,0
10.366510000,1
10.366528000,0
10.366570000,1
10.366588000,0
10.366630000,1
10.366648000,0
10.366690000,1
10.366708000,0
10.366750000,1
10.366768000,0
10.366810000,1
10.366828000,0
10.366870000,1
10.366888000,0
10.366930000,1
10.366948000,0
10.366990000,1
10.367008000,0
10.367050000,1
10.367068000,0
10.367110000,1
10.367128000,0
10.367170000,1
10.367188000,0
10.367230000,1
10.367248000,0
10.367290000,1
10.367308000,0
10.367350000,1
10.367368000,0
10.367410000,1
10.367428000,0
10.367470000,1
10.367488000,0
10.367530000,1
10.367548000,0
10.367592000,1
10.367608000,0
10.367650000,1
10.367668000,0
10.367710000,1
10.367728000,0
10.367770000,1
10.367788000,0
10.367830000,1
10.367848000,0
10.367890000,1
10.367908000,0
10.367950000,1
10.367968000,0
10.368010000,1
10.368028000,0
10.368070000,1
10.368088000,0
10.368130000,1
10.368148000,0
10.368190000,1
10.368208000,0
10.368250000,1
10.368268000,0
10.368310000,1
10.368328000,0
10.368370000,1
10.368388000,0
10.368430000,1
10.368448000,0
10.368490000,1
10.368508000,0
10.368550000,1
10.368568000,0
10.368612000,1
10.368628000,0
10.368672000,1
10.368688000,0
10.368732000,1
10.368748000,0
10.368792000,1
10.368808000,0
10.368852000,1
10.368868000,0
10.368912000,1
10.368928000,0
10.368972000,1
10.368988000,0
10.369032000,1
10.369050000,0
10.369092000,1
10.369110000,0
10.369152000,1
10.369168000,0
10.369212000,1
10.369230000,0
10.369272000,1
10.369290000,0
10.369332000,1
10.369350000,0
10.369392000,1
10.369410000,0
10.369452000,1
10.369470000,0
10.369512000,1
10.369530000,0
10.369572000,1
10.369590000,0
10.369632000,1
10.369650000,0
10.369692000,1
10.369710000,0
10.369752000,1
10.369770000,0
10.369812000,1
10.369830000,0
10.369872000,1
10.369890000,0
10.369932000,1
10.369950000,0
10.369992000,1
10.370010000,0
10.370052000,1
10.370070000,0
10.370112000,1
10.370130000,0
10.370172000,1
10.370190000,0
10.370232000,1
10.370250000,0
10.370292000,1
10.370310000,0
10.370352000,1
10.370370000,0
10.370412000,1
10.370430000,0
10.370472000,1
10.370490000,0
10.370532000,1
10.370550000,0
10.370592000,1
10.370610000,0
10.370652000,1
10.370670000,0
10.370712000,1
10.370730000,0
10.370772000,1
10.370790000,0
10.370832000,1
10.370850000,0
10.370892000,1
10.370910000,0
10.370952000,1
10.370970000,0
10.371012000,1
10.371030000,0
10.371072000,1
10.371090000,0
10.371134000,1
10.371150000,0
10.371192000,1
10.371210000,0
10.371252000,1
10.371270000,0
10.371312000,1
10.371330000,0
10.371372000,1
10.371390000,0
10.371432000,1
10.371450000,0
10.371492000,1
10.371510000,0
10.371552000,1
10.371570000,0
10.371612000,1
10.371630000,0
10.371672000,1
10.371690000,0
10.371732000,1
10.371750000,0
10.371792000,1
10.371810000,0
10.371852000,1
10.371870000,0
10.371912000,1
10.371930000,0
10.371972000,1
10.371990000,0
10.372032000,1
10.372050000,0
10.372092000,1
10.372110000,0
10.372158000,1
10.372176000,0
10.372212000,1
10.372230000,0
10.372272000,1
10.372290000,0
10.372332000,1
10.372350000,0
10.372394000,1
10.372410000,0
10.372454000,1
10.372470000,0
10.372514000,1
10.372532000,0
10.372574000,1
10.372592000,0
10.372634000,1
10.372650000,0
10.372694000,1
10.372710000,0
10.372754000,1
10.372770000,0
10.372814000,1
10.372830000,0
10.372874000,1
10.372890000,0
10.372934000,1
10.372950000,0
10.372994000,1
10.373010000,0
10.373054000,1
10.373072000,0
10.373114000,1
10.373132000,0
10.373174000,1
10.373192000,0
10.373234000,1
10.373252000,0
10.373294000,1
10.373312000,0
10.373354000,1
10.373372000,0
10.373414000,1
10.373432000,0
10.373474000,1
10.373492000,0
10.373534000,1
10.373552000,0
10.373594000,1
10.373612000,0
10.373654000,1
10.373672000,0
10.373714000,1
10.373732000,0
10.373774000,1
10.373792000,0
10.373834000,1
10.373852000,0
10.373894000,1
10.373912000,0
10.373954000,1
10.373972000,0
10.374014000,1
10.374032000,0
10.374074000,1
10.374092000,0
10.374134000,1
10.374152000,0
10.374194000,1
10.374212000,0
10.374254000,1
10.374272000,0
10.374314000,1
10.374332000,0
10.374374000,1
10.374392000,0
10.374434000,1
10.374452000,0
10.374494000,1
10.374512000,0
10.374554000,1
10.374572000,0
10.374614000,1
10.374632000,0
10.374674000,1
10.374692000,0
10.374734000,1
10.374752000,0
10.374794000,1
10.374812000,0
10.374854000,1
10.374872000,0
10.374914000,1
10.374932000,0
10.374974000,1
10.374992000,0
10.375034000,1
10.375052000,0
10.375094000,1
10.375112000,0
10.375154000,1
10.375172000,0
10.375214000,1
10.375232000,0
10.375274000,1
10.375292000,0
10.375334000,1
10.375352000,0
10.375394000,1
10.375412000,0
10.375454000,1
10.375472000,0
10.375514000,1
10.375532000,0
10.375574000,1
10.375592000,0
10.375634000,1
10.375652000,0
10.375696000,1
10.375714000,0
10.375756000,1
10.375772000,0
10.375814000,1
10.375832000,0
10.375874000,1
10.375892000,0
10.375934000,1
10.375952000,0
10.375994000,1
10.376012000,0
10.376054000,1
10.376072000,0
10.376114000,1
10.376132000,0
10.376174000,1
10.376192000,0
10.376234000,1
10.376252000,0
10.376296000,1
10.376312000,0
10.376356000,1
10.376372000,0
10.376416000,1
10.376432000,0
10.376476000,1
10.376492000,0
10.376536000,1
10.376552000,0
10.376596000,1
10.376612000,0
10.376656000,1
10.376672000,0
10.376716000,1
10.376732000,0
10.376776000,1
10.376794000,0
10.376836000,1
10.376852000,0
10.376896000,1
10.376914000,0
10.376956000,1
10.376974000,0
10.377016000,1
10.377034000,0
10.377076000,1
10.377094000,0
10.377136000,1
10.377154000,0
10.377196000,1
10.377214000,0
10.377256000,1
10.377274000,0
10.377316000,1
10.377334000,0
10.377376000,1
10.377394000,0
10.377436000,1
10.377454000,0
10.377496000,1
10.377514000,0
10.377556000,1
10.377574000,0
10.377616000,1
10.377634000,0
10.377676000,1
10.377694000,0
10.377736000,1
10.377754000,0
10.377796000,1
10.377814000,0
10.377856000,1
10.377874000,0
10.377916000,1
10.377934000,0
10.377976000,1
10.377994000,0
10.378036000,1
10.378054000,0
10.378096000,1
10.378114000,0
10.378156000,1
10.378174000,0
10.378216000,1
10.378234000,0
10.378276000,1
10.378294000,0
10.378336000,1
10.378354000,0
10.378396000,1
10.378414000,0
10.378456000,1
10.378474000,0
10.378516000,1
10.378534000,0
10.378576000,1
10.378594000,0
10.378636000,1
10.378654000,0
10.378696000,1
10.378714000,0
10.378756000,1
10.378774000,0
10.378816000,1
10.378834000,0
10.378876000,1
10.378894000,0
10.378936000,1
10.378954000,0
10.378996000,1
10.379014000,0
10.379056000,1
10.379074000,0
10.379116000,1
10.379134000,0
10.379176000,1
10.379194000,0
10.379236000,1
10.379254000,0
10.379296000,1
10.379314000,0
10.379356000,1
10.379374000,0
10.379416000,1
10.379434000,0
10.379476000,1
10.379494000,0
10.379536000,1
10.379554000,0
10.379596000,1
10.379614000,0
10.379656000,1
10.379674000,0
10.379716000,1
10.379734000,0
10.379776000,1
10.379794000,0
10.379836000,1
10.379854000,0
10.379896000,1
10.379914000,0
10.379956000,1
10.379974000,0
10.380016000,1
10.380034000,0
10.380076000,1
10.380094000,0
10.380138000,1
10.380154000,0
10.380198000,1
10.380214000,0
10.380258000,1
10.380274000,0
10.380318000,1
10.380336000,0
10.380378000,1
10.380394000,0
10.380438000,1
10.380454000,0
10.380498000,1
10.380516000,0
10.380558000,1
10.380576000,0
10.380618000,1
10.380636000,0
10.380678000,1
10.380696000,0
10.380738000,1
10.380756000,0
10.380798000,1
10.380816000,0
10.380858000,1
10.380876000,0
10.380918000,1
10.380936000,0
10.380978000,1
10.380996000,0
10.381038000,1
10.381056000,0
10.381098000,1
10.381116000,0
10.381158000,1
10.381176000,0
10.381218000,1
10.381236000,0
10.381278000,1
10.381296000,0
10.381338000,1
10.381356000,0
10.381398000,1
10.381416000,0
10.381458000,1
10.381476000,0
10.381518000,1
10.381536000,0
10.381578000,1
10.381596000,0
10.381638000,1
10.381656000,0
10.381698000,1
10.381716000,0
10.381758000,1
10.381776000,0
10.381818000,1
10.381836000,0
10.381878000,1
10.381896000,0
10.381938000,1
10.381956000,0
10.381998000,1
10.382016000,0
10.382058000,1
10.382076000,0
10.382118000,1
10.382136000,0
10.382178000,1
10.382196000,0
10.382238000,1
10.382256000,0
10.382298000,1
10.382316000,0
10.382358000,1
10.382376000,0
10.382418000,1
10.382436000,0
10.382478000,1
10.382496000,0
10.382538000,1
10.382556000,0
10.382598000,1
10.382616000,0
10.382658000,1
10.382676000,0
10.382718000,1
10.382736000,0
10.382778000,1
10.382796000,0
10.382838000,1
10.382856000,0
10.382898000,1
10.382916000,0
10.382958000,1
10.382976000,0
10.383018000,1
10.383036000,0
10.383078000,1
10.383096000,0
10.383138000,1
10.383156000,0
10.383198000,1
10.383216000,0
10.383258000,1
10.383276000,0
10.383318000,1
10.383336000,0
10.383378000,1
10.383396000,0
10.383438000,1
10.383456000,0
10.383498000,1
10.383516000,0
10.383558000,1
10.383576000,0
10.383618000,1
10.383636000,0
10.383678000,1
10.383696000,0
10.383740000,1
10.383756000,0
10.383798000,1
10.383816000,0
10.383860000,1
10.383878000,0
10.383920000,1
10.383938000,0
10.383980000,1
10.383996000,0
10.384040000,1
10.384056000,0
10.384100000,1
10.384116000,0
10.384160000,1
10.384176000,0
10.384220000,1
10.384236000,0
10.384280000,1
10.384296000,0
10.384340000,1
10.384356000,0
10.384400000,1
10.384416000,0
10.384460000,1
10.384476000,0
10.384520000,1
10.384538000,0
10.384580000,1
10.384598000,0
10.384640000,1
10.384658000,0
10.384700000,1
10.384718000,0
10.384760000,1
10.384778000,0
10.384820000,1
10.384838000,0
10.384880000,1
10.384898000,0
10.384940000,1
10.384958000,0
10.385000000,1
10.385018000,0
10.385060000,1
10.385078000,0
10.385120000,1
10.385138000,0
10.385180000,1
10.385198000,0
10.385240000,1
10.385258000,0
10.385300000,1
10.385318000,0
10.385360000,1
10.385378000,0
10.385420000,1
10.385438000,0
10.385480000,1
10.385498000,0
10.385540000,1
10.385558000,0
10.385600000,1
10.385618000,0
10.385660000,1
10.385678000,0
10.385720000,1
10.385738000,0
10.385780000,1
10.385798000,0
10.385840000,1
10.385858000,0
10.385900000,1
10.385918000,0
10.385960000,1
10.385978000,0
10.386020000,1
10.386038000,0
10.386080000,1
10.386098000,0
10.386140000,1
10.386158000,0
10.386200000,1
10.386218000,0
10.386260000,1
10.386278000,0
10.386320000,1
10.386338000,0
10.386380000,1
10.386398000,0
10.386440000,1
10.386458000,0
10.386502000,1
10.386518000,0
10.386560000,1
10.386578000,0
10.386620000,1
10.386638000,0
10.386680000,1
10.386698000,0
10.386740000,1
10.386758000,0
10.386800000,1
10.386818000,0
10.386860000,1
10.386878000,0
10.386920000,1
10.386938000,0
10.386980000,1
10.386998000,0
10.387042000,1
10.387058000,0
10.387102000,1
10.387118000,0
10.387160000,1
10.387178000,0
10.387220000,1
10.387238000,0
10.387280000,1
10.387298000,0
10.387340000,1
10.387358000,0
10.387400000,1
10.387418000,0
10.387460000,1
10.387478000,0
10.387526000,1
10.387544000,0
10.387580000,1
10.387598000,0
10.387640000,1
10.387658000,0
10.387700000,1
10.387718000,0
10.387762000,1
10.387778000,0
10.387822000,1
10.387838000,0
10.387882000,1
10.387898000,0
10.387942000,1
10.387958000,0
10.388002000,1
10.388018000,0
10.388062000,1
10.388078000,0
10.388122000,1
10.388138000,0
10.388182000,1
10.388198000,0
10.388242000,1
10.388258000,0
10.388302000,1
10.388318000,0
10.388362000,1
10.388380000,0
10.388422000,1
10.388440000,0
10.388482000,1
10.388500000,0
10.388542000,1
10.388560000,0
10.388602000,1
10.388620000,0
10.388662000,1
10.388680000,0
10.388722000,1
10.388740000,0
10.388782000,1
10.388800000,0
10.388842000,1
10.388860000,0
10.388902000,1
10.388920000,0
10.388962000,1
10.388980000,0
10.389022000,1
10.389040000,0
10.389082000,1
10.389100000,0
10.389142000,1
10.389160000,0
10.389202000,1
10.389220000,0
10.389262000,1
10.389280000,0
10.389322000,1
10.389340000,0
10.389382000,1
10.389400000,0
10.389442000,1
10.389460000,0
10.389502000,1
10.389520000,0
10.389562000,1
10.389580000,0
10.389622000,1
10.389640000,0
10.389682000,1
10.389700000,0
10.389742000,1
10.389760000,0
10.389802000,1
10.389820000,0
10.389862000,1
10.389880000,0
10.389922000,1
10.389940000,0
10.389982000,1
10.390000000,0
10.390042000,1
10.390060000,0
10.390102000,1
10.390120000,0
10.390162000,1
10.390180000,0
10.390222000,1
10.390240000,0
10.390282000,1
10.390300000,0
10.390342000,1
10.390360000,0
10.390402000,1
10.390420000,0
10.390462000,1
10.390480000,0
10.390522000,1
10.390540000,0
10.390582000,1
10.390600000,0
10.390642000,1
10.390660000,0
10.390702000,1
10.390720000,0
10.390762000,1
10.390780000,0
10.390822000,1
10.390840000,0
10.390882000,1
10.390900000,0
10.390942000,1
10.390960000,0
10.391002000,1
10.391020000,0
10.391062000,1
10.391080000,0
10.391122000,1
10.391140000,0
10.391182000,1
10.391200000,0
10.391242000,1
10.391260000,0
10.391302000,1
10.391320000,0
10.391362000,1
10.391380000,0
10.391422000,1
10.391440000,0
10.391482000,1
10.391500000,0
10.391542000,1
10.391560000,0
10.391604000,1
10.391620000,0
10.391664000,1
10.391680000,0
10.391724000,1
10.391740000,0
10.391784000,1
10.391800000,0
10.391844000,1
10.391860000,0
10.391904000,1
10.391922000,0
10.391964000,1
10.391982000,0
10.392024000,1
10.392042000,0
10.392084000,1
10.392102000,0
10.392144000,1
10.392162000,0
10.392204000,1
10.392222000,0
10.392264000,1
10.392342000,0
10.392356000,1
10.392376000,0
10.392408000,1
10.392428000,0
10.392474000,1
10.392494000,0
10.392540000,1
10.392560000,0
10.392606000,1
10.392626000,0
10.392672000,1
10.392692000,0
10.392738000,1
10.392758000,0
10.392804000,1
10.392824000,0
10.392870000,1
10.392890000,0
10.392936000,1
10.392956000,0
10.393002000,1
10.393024000,0
10.393068000,1
10.393090000,0
10.393134000,1
10.393156000,0
10.393200000,1
10.393222000,0
10.393266000,1
10.393288000,0
10.393332000,1
10.393354000,0
10.393398000,1
10.393420000,0
10.393464000,1
10.393486000,0
10.393530000,1
10.393552000,0
10.393596000,1
10.393618000,0
10.393662000,1
10.393684000,0
10.393728000,1
10.393750000,0
10.393794000,1
10.393816000,0
10.393860000,1
10.393882000,0
10.393926000,1
10.393948000,0
10.393992000,1
10.394014000,0
10.394058000,1
10.394080000,0
10.394124000,1
10.394146000,0
10.394190000,1
10.394212000,0
10.394256000,1
10.394278000,0
10.394322000,1
10.394344000,0
10.394388000,1
10.394410000,0
10.394454000,1
10.394476000,0
10.394520000,1
10.394542000,0
10.394586000,1
10.394608000,0
10.394652000,1
10.394674000,0
10.394718000,1
10.394740000,0
10.394784000,1
10.394806000,0
10.394850000,1
10.394872000,0
10.394916000,1
10.394938000,0
10.394984000,1
10.395004000,0
10.395048000,1
10.395070000,0
10.395114000,1
10.395136000,0
10.395180000,1
10.395202000,0
10.395246000,1
10.395268000,0
10.395312000,1
10.395334000,0
10.395378000,1
10.395400000,0
10.395444000,1
10.395466000,0
10.395510000,1
10.395532000,0
10.395576000,1
10.395598000,0
10.395642000,1
10.395664000,0
10.395710000,1
10.395732000,0
10.395774000,1
10.395796000,0
10.395840000,1
10.395862000,0
10.395906000,1
10.395928000,0
10.395972000,1
10.395994000,0
10.396040000,1
10.396062000,0
10.396104000,1
10.396126000,0
10.396170000,1
10.396192000,0
10.396238000,1
10.396258000,0
10.396304000,1
10.396324000,0
10.396370000,1
10.396390000,0
10.396436000,1
10.396456000,0
10.396502000,1
10.396522000,0
10.396568000,1
10.396588000,0
10.396634000,1
10.396654000,0
10.396700000,1
10.396722000,0
10.396766000,1
10.396788000,0
10.396832000,1
10.396854000,0
10.396898000,1
10.396920000,0
10.396964000,1
10.396986000,0
10.397030000,1
10.397052000,0
10.397096000,1
10.397118000,0
10.397162000,1
10.397184000,0
10.397228000,1
10.397250000,0
10.397294000,1
10.397316000,0
10.397360000,1
10.397382000,0
10.397426000,1
10.397448000,0
10.397492000,1
10.397514000,0
10.397558000,1
10.397580000,0
10.397624000,1
10.397646000,0
10.397690000,1
10.397712000,0
10.397756000,1
10.397778000,0
10.397822000,1
10.397844000,0
10.397888000,1
10.397910000,0
10.397954000,1
10.397976000,0
10.398020000,1
10.398042000,0
10.398086000,1
10.398108000,0
10.398152000,1
10.398174000,0
10.398218000,1
10.398240000,0
10.398284000,1
10.398306000,0
10.398350000,1
10.398372000,0
10.398416000,1
10.398438000,0
10.398482000,1
10.398504000,0
10.398548000,1
10.398570000,0
10.398614000,1
10.398636000,0
10.398680000,1
10.398702000,0
10.398746000,1
10.398768000,0
10.398812000,1
10.398834000,0
10.398878000,1
10.398900000,0
10.398944000,1
10.398966000,0
10.399010000,1
10.399032000,0
10.399076000,1
10.399098000,0
10.399142000,1
10.399164000,0
10.399208000,1
10.399230000,0
10.399274000,1
10.399296000,0
10.399340000,1
10.399362000,0
10.399406000,1
10.399428000,0
10.399474000,1
10.399494000,0
10.399538000,1
10.399560000,0
10.399606000,1
10.399628000,0
10.399670000,1
10.399692000,0
10.399736000,1
10.399758000,0
10.399802000,1
10.399824000,0
10.399868000,1
10.399890000,0
10.399936000,1
10.399958000,0
10.400002000,1
10.400022000,0
10.400068000,1
10.400088000,0
10.400134000,1
10.400154000,0
10.400200000,1
10.400220000,0
10.400266000,1
10.400286000,0
10.400332000,1
10.400352000,0
10.400398000,1
10.400418000,0
10.400464000,1
10.400484000,0
10.400530000,1
10.400552000,0
10.400596000,1
10.400616000,0
10.400662000,1
10.400740000,0
10.400754000,1
10.400776000,0
10.400814000,1
10.400836000,0
10.400890000,1
10.400912000,0
10.400964000,1
10.400986000,0
10.401040000,1
10.401062000,0
10.401114000,1
10.401136000,0
10.401190000,1
10.401212000,0
10.401266000,1
10.401286000,0
10.401340000,1
10.401362000,0
10.401414000,1
10.401436000,0
10.401490000,1
10.401512000,0
10.401564000,1
10.401586000,0
10.401640000,1
10.401662000,0
10.401714000,1
10.401736000,0
10.401790000,1
10.401812000,0
10.401870000,1
10.401890000,0
10.401940000,1
10.401962000,0
10.402016000,1
10.402036000,0
10.402090000,1
10.402112000,0
10.402166000,1
10.402186000,0
10.402240000,1
10.402262000,0
10.402316000,1
10.402336000,0
10.402390000,1
10.402412000,0
10.402466000,1
10.402486000,0
10.402540000,1
10.402562000,0
10.402616000,1
10.402638000,0
10.402690000,1
10.402712000,0
10.402766000,1
10.402788000,0
10.402840000,1
10.402862000,0
10.402916000,1
10.402938000,0
10.402990000,1
10.403012000,0
10.403066000,1
10.403088000,0
10.403140000,1
10.403162000,0
10.403216000,1
10.403238000,0
10.403292000,1
10.403312000,0
10.403366000,1
10.403388000,0
10.403440000,1
10.403462000,0
10.403516000,1
10.403538000,0
10.403590000,1
10.403612000,0
10.403666000,1
10.403688000,0
10.403740000,1
10.403762000,0
10.403816000,1
10.403838000,0
10.403892000,1
10.403912000,0
10.403966000,1
10.403988000,0
10.404042000,1
10.404062000,0
10.404116000,1
10.404138000,0
10.404192000,1
10.404212000,0
10.404266000,1
10.404288000,0
10.404342000,1
10.404362000,0
10.404416000,1
10.404438000,0
10.404492000,1
10.404514000,0
10.404566000,1
10.404588000,0
10.404642000,1
10.404664000,0
10.404716000,1
10.404738000,0
10.404792000,1
10.404814000,0
10.404866000,1
10.404888000,0
10.404944000,1
10.404966000,0
10.405018000,1
